CodigoCL,TIPO_SENAL,FASE,ACCION,n
CL60449,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL60449,SP-46B,IMPLEMENTACION,INSTALACION,2
CL60508,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL60520,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL60531,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6057,SP-46,IMPLEMENTACION,REUBICAR,2
CL6062,SP-46,INVENTARIO,INVENTARIO,1
CL60667,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6069,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6072,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6073,SP-46,IMPLEMENTACION,REUBICAR,3
CL60730,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL60730,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,2
CL60749,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL60761,SP-46,IMPLEMENTACION,INSTALACION,1
CL60780,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL6083,SP-46,IMPLEMENTACION,REUBICAR,1
CL60838,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL60838,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL60838,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL60839,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL6084,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6087,SP-46,INVENTARIO,INVENTARIO,2
CL60891,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6090,SP-46,IMPLEMENTACION,INSTALACION,1
CL60928,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL60930,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL60930,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6097,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL60978,SP-46B,IMPLEMENTACION,INSTALACION,2
CL6099,SP-46,IMPLEMENTACION,INSTALACION,1
CL60990,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61019,SP-46B,IMPLEMENTACION,INSTALACION,1
CL6103,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL61047,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL61056,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL61056,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL61076,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL61104,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6112,SP-46,IMPLEMENTACION,INSTALACION,1
CL6115,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6116,SP-46,IMPLEMENTACION,REUBICAR,3
CL6116,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL6116,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL61172,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL61193,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61194,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL61235,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61246,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL61248,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61256,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61299,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL61299,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL61303,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL61325,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL61337,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL61337,SP-46B,IMPLEMENTACION,INSTALACION,2
CL61357,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6138,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL61381,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL6141,SP-46,IMPLEMENTACION,INSTALACION,1
CL6141,SP-46,INVENTARIO,INVENTARIO,1
CL61410,SP-46B,IMPLEMENTACION,INSTALACION,1
CL6142,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL61426,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6143,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6146,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL61468,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61498,SP-46,IMPLEMENTACION,INSTALACION,1
CL61519,SP-46B,IMPLEMENTACION,INSTALACION,2
CL61532,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61564,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61571,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61594,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6160,SP-46,INVENTARIO,INVENTARIO,1
CL61636,SP-46,PROGRAMACION,REEMPLAZAR,1
CL61646,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61665,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61684,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61684,SP-46B,IMPLEMENTACION,INSTALACION,1
CL61778,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL61809,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL61818,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6183,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61839,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6186,SP-46,PROGRAMACION,REEMPLAZAR,1
CL61871,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61888,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL61911,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL61926,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6206,SP-46,IMPLEMENTACION,INSTALACION,1
CL62061,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL62090,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL62185,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL62272,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL62288,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL62319,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL62345,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL624,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL624,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL624,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL62412,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL62528,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL62548,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL62563,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL62635,SP-46,INVENTARIO,INVENTARIO,1
CL62645,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL62645,SP-46B,IMPLEMENTACION,INSTALACION,1
CL6266,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL62683,SP-46,IMPLEMENTACION,INSTALACION,2
CL62713,SP-46B,IMPLEMENTACION,INSTALACION,1
CL62756,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6277,SP-46,IMPLEMENTACION,INSTALACION,1
CL62959,SP-46,IMPLEMENTACION,INSTALACION,2
CL62963,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL62963,SP-46A/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL62969,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL6300,SP-46,IMPLEMENTACION,REUBICAR,1
CL6300,SP-46,INVENTARIO,INVENTARIO,2
CL63033,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL63047,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63047,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL63047,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL63071,SP-46,PROGRAMACION,RETIRAR,1
CL6311,SI-24,INVENTARIO,INVENTARIO,2
CL63198,SI-24,IMPLEMENTACION,INSTALACION,1
CL63198,SI-24,PROGRAMACION,RETIRAR,1
CL63198,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL632,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL632,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL6323,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL63234,SP-46/SR-30,INVENTARIO,INVENTARIO,3
CL63234,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL6324,SI-24,INVENTARIO,INVENTARIO,2
CL63290,SP-46,PROGRAMACION,REEMPLAZAR,1
CL6331,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL63331,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL63339,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6335,SP-46,INVENTARIO,INVENTARIO,1
CL6339,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL63409,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63409,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6342,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL63439,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL63439,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6344,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6344,SP-46B,IMPLEMENTACION,INSTALACION,1
CL63446,SP-46,INVENTARIO,INVENTARIO,1
CL63446,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL63456,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL63456,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6348,SI-24,INVENTARIO,INVENTARIO,1
CL6348,SI-24,PROGRAMACION,MANTENIMIENTO,1
CL6349,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL63498,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63498,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6350,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL63522,SP-46/SR-30,PROGRAMACION,RETIRAR,3
CL63566,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63597,SP-46,PROGRAMACION,RETIRAR,1
CL6362,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL6362,SP-46B,IMPLEMENTACION,INSTALACION,1
CL63622,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63640,SP-46,PROGRAMACION,RETIRAR,1
CL63664,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63664,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL63664,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL63665,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6367,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL63670,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63690,SP-46,PROGRAMACION,RETIRAR,1
CL63712,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL63712,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL63758,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL63787,SP-46,PROGRAMACION,RETIRAR,1
CL6386,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL63875,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL63893,SP-46,PROGRAMACION,RETIRAR,2
CL63897,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6391,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL63916,SP-46/SR-30,INVENTARIO,INVENTARIO,3
CL63916,SR-19,IMPLEMENTACION,INSTALACION,2
CL63968,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6399,SP-46,PROGRAMACION,RETIRAR,1
CL63994,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL64038,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL64049,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL64230,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6427,SP-46,INVENTARIO,INVENTARIO,1
CL6430,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6431,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6433,SP-46,PROGRAMACION,RETIRAR,1
CL64332,SP-46,PROGRAMACION,REEMPLAZAR,1
CL6434,SP-46,INVENTARIO,INVENTARIO,2
CL64404,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL64404,SP-46B,IMPLEMENTACION,INSTALACION,1
CL64435,SI-24,PROGRAMACION,REEMPLAZAR,1
CL64436,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL64441,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6445,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL6445,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL6446,SP-46A,IMPLEMENTACION,INSTALACION,1
CL64479,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL64479,SP-46B,IMPLEMENTACION,INSTALACION,2
CL64517,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6452,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6455,SP-46,PROGRAMACION,REEMPLAZAR,1
CL6458,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6468,SP-46,INVENTARIO,INVENTARIO,1
CL6469,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL64786,SP-46,IMPLEMENTACION,REUBICAR,1
CL64820,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL64827,SP-46,INVENTARIO,INVENTARIO,1
CL64827,SP-46,PROGRAMACION,RETIRAR,1
CL64904,SP-46,IMPLEMENTACION,INSTALACION,1
CL64904,SP-46,INVENTARIO,INVENTARIO,2
CL64904,SP-46,PROGRAMACION,REEMPLAZAR,1
CL6492,SP-46,IMPLEMENTACION,INSTALACION,1
CL64984,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6502,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL65063,SP-46,IMPLEMENTACION,INSTALACION,1
CL65120,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL65120,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL65123,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL65152,SP-46,INVENTARIO,INVENTARIO,1
CL65203,SP-46,PROGRAMACION,REEMPLAZAR,1
CL65225,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL65226,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6524,SI-24,PROGRAMACION,RETIRAR,1
CL6524,SP-46/SR-30,IMPLEMENTACION,REUBICAR,1
CL6527,SP-46,INVENTARIO,INVENTARIO,1
CL6527,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL65272,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL65297,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL65329,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6533,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6533,SP-46/SR-30,PROGRAMACION,REUBICAR,1
CL65336,SP-46,PROGRAMACION,REEMPLAZAR,1
CL6534,SP-46,PROGRAMACION,RETIRAR,1
CL65357,SP-46,INVENTARIO,INVENTARIO,1
CL65361,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL65361,SP-46B,IMPLEMENTACION,INSTALACION,1
CL6540,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6540,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL6540,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL6540,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL65416,SP-46,IMPLEMENTACION,REUBICAR,1
CL65442,SP-46,PROGRAMACION,REEMPLAZAR,1
CL65442,SP-46,PROGRAMACION,RETIRAR,1
CL65465,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL65466,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL65483,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL65483,SP-46,PROGRAMACION,RETIRAR,1
CL655,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL65517,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6552,SP-46,IMPLEMENTACION,INSTALACION,1
CL65557,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL65558,SP-46,IMPLEMENTACION,INSTALACION,1
CL65558,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL65586,SP-46,INVENTARIO,INVENTARIO,1
CL6559,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL656,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL6563,SP-46,IMPLEMENTACION,INSTALACION,1
CL6566,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL65673,SP-46,IMPLEMENTACION,INSTALACION,1
CL6568,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,2
CL657,SI-24,INVENTARIO,INVENTARIO,1
CL657,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL6583,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL65855,SP-46,PROGRAMACION,RETIRAR,1
CL65859,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL65893,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL65911,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL6592,SP-46,INVENTARIO,INVENTARIO,2
CL6592,SP-46,PROGRAMACION,RETIRAR,1
CL65980,SP-46,IMPLEMENTACION,INSTALACION,1
CL66009,SP-46,INVENTARIO,INVENTARIO,1
CL66049,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL66091,SP-46,IMPLEMENTACION,INSTALACION,1
CL66091,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66093,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL6610,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL66100,SP-46,INVENTARIO,INVENTARIO,1
CL66129,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL66130,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66180,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL66180,SP-46B,IMPLEMENTACION,INSTALACION,1
CL66182,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66182,SP-46B,IMPLEMENTACION,INSTALACION,1
CL66183,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66194,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6620,SP-46,IMPLEMENTACION,MANTENIMIENTO,1
CL66206,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66240,SP-46B,IMPLEMENTACION,INSTALACION,1
CL66254,SP-46,INVENTARIO,INVENTARIO,1
CL66270,SP-46,PROGRAMACION,REEMPLAZAR,1
CL66279,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL6629,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL66290,SP-46,IMPLEMENTACION,INSTALACION,1
CL66290,SP-46,PROGRAMACION,RETIRAR,1
CL66326,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL66331,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66343,SP-46,IMPLEMENTACION,INSTALACION,1
CL66382,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66383,SP-46,IMPLEMENTACION,REUBICAR,1
CL66385,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66486,SP-46,INVENTARIO,INVENTARIO,1
CL66495,SP-46,PROGRAMACION,REEMPLAZAR,1
CL66528,SP-46,IMPLEMENTACION,INSTALACION,1
CL66552,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66600,SP-46,INVENTARIO,INVENTARIO,1
CL66606,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66630,SP-46,PROGRAMACION,RETIRAR,1
CL66634,SP-46,INVENTARIO,INVENTARIO,1
CL66657,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL66657,SP-46/SR-30,PROGRAMACION,REUBICAR,1
CL66673,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66729,SP-59/SP-46,IMPLEMENTACION,INSTALACION,1
CL66752,SP-59/SP-46,IMPLEMENTACION,INSTALACION,1
CL6676,SP-46,IMPLEMENTACION,INSTALACION,1
CL66764,SP-59/SP-46,IMPLEMENTACION,INSTALACION,1
CL66783,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL66799,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL66799,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL66819,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66831,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66831,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66831,SP-46B,IMPLEMENTACION,INSTALACION,1
CL66834,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL66834,SP-59/SP-46,IMPLEMENTACION,INSTALACION,1
CL66835,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL66835,SP-59/SP-46,IMPLEMENTACION,INSTALACION,2
CL66854,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,2
CL66873,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL66879,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL66896,SP-46,IMPLEMENTACION,INSTALACION,1
CL66896,SP-46,INVENTARIO,INVENTARIO,1
CL66896,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66896,SP-46B,IMPLEMENTACION,INSTALACION,2
CL66897,SP-46,PROGRAMACION,RETIRAR,1
CL66905,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL66912,SP-46,PROGRAMACION,REEMPLAZAR,1
CL66913,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66914,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL66918,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66925,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL66928,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66933,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66933,SP-46B,IMPLEMENTACION,INSTALACION,1
CL66934,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL66934,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL66942,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66946,SP-46,IMPLEMENTACION,INSTALACION,1
CL66946,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66947,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66956,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,2
CL66958,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66959,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66962,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66982,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66989,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL66991,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL66991,SP-46B,IMPLEMENTACION,INSTALACION,1
CL66998,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67019,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67025,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67025,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67029,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67032,SP-46,INVENTARIO,INVENTARIO,1
CL67032,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67032,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67037,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67037,SP-46B,IMPLEMENTACION,INSTALACION,1
CL6704,SP-46,INVENTARIO,INVENTARIO,1
CL67042,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67042,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67053,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67053,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67058,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67067,SP-46,IMPLEMENTACION,INSTALACION,1
CL67070,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,4
CL67072,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67072,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67073,SP-46,INVENTARIO,INVENTARIO,1
CL67073,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67073,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67080,SP-46,INVENTARIO,INVENTARIO,1
CL67080,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67082,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67085,SP-46,IMPLEMENTACION,INSTALACION,1
CL67085,SP-46,INVENTARIO,INVENTARIO,2
CL67094,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,4
CL67103,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67106,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,3
CL67112,SP-46B,IMPLEMENTACION,INSTALACION,2
CL67114,SP-46,INVENTARIO,INVENTARIO,1
CL67114,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67118,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL67120,SP-46,IMPLEMENTACION,INSTALACION,1
CL67120,SP-46,INVENTARIO,INVENTARIO,1
CL67120,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67120,SP-46B,IMPLEMENTACION,INSTALACION,2
CL67123,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67128,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67129,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67132,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67132,SP-46B,IMPLEMENTACION,INSTALACION,2
CL67133,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67134,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67140,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,4
CL67140,SP-46B,IMPLEMENTACION,INSTALACION,2
CL67147,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67149,SP-46B,IMPLEMENTACION,INSTALACION,2
CL67160,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67163,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67168,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67168,SP-46B,IMPLEMENTACION,INSTALACION,1
CL67177,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67182,SP-46B,IMPLEMENTACION,INSTALACION,2
CL67191,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67206,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL67207,SP-46,PROGRAMACION,RETIRAR,1
CL67221,SP-46A,IMPLEMENTACION,INSTALACION,1
